130.65305437969744	1.0
261.0820040349014	0.5263418794670846
391.9591631390923	0.3434266306855173
522.6122175187897	0.091976385494543
653.0411671739937	0.030113425738582725
783.9183262781846	0.014090114161267266
915.916009004843	0.047115990506604366
1047.6895870070077	0.021254009894571116
1979.2929267263942	0.017392336565682943
2114.203970871468	0.03164657631375661
2249.7873291900214	0.047671827210864846
2798.1715900255613	0.021133049114735396
2937.340623936011	0.029658863334015455
3076.5096578464604	0.01915347237760227
